year,state,county_name,county_lat,county_long,jurisdiction,precinct,party,votes
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,BALSAM TWP|20,,1
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,BALSAM TWP|20,Independence,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,BALSAM TWP|20,Socialist Workers,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,BALSAM TWP|20,Legal Marijuana Now,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,BEAVER TWP|25,constitution,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,BEAVER TWP|25,Democratic-Farmer-Labor,19
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,BEAVER TWP|25,american delta,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,BEAVER TWP|25,libertarian,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,BEAVER TWP|25,green,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,BEAVER TWP|25,republican,16
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,BEAVER TWP|25,,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,BEAVER TWP|25,Independence,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,BEAVER TWP|25,Socialist Workers,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,BEAVER TWP|25,Legal Marijuana Now,2
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,CLARK TWP|30,constitution,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,CLARK TWP|30,Democratic-Farmer-Labor,30
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,CLARK TWP|30,american delta,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,CLARK TWP|30,libertarian,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,CLARK TWP|30,green,1
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,CLARK TWP|30,republican,47
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,CLARK TWP|30,,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,CLARK TWP|30,Independence,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,CLARK TWP|30,Socialist Workers,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,CLARK TWP|30,Legal Marijuana Now,1
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,CORNISH TWP|35,constitution,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,CORNISH TWP|35,Democratic-Farmer-Labor,9
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,CORNISH TWP|35,american delta,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,CORNISH TWP|35,libertarian,2
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,CORNISH TWP|35,green,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,CORNISH TWP|35,republican,11
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,CORNISH TWP|35,,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,CORNISH TWP|35,Independence,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,CORNISH TWP|35,Socialist Workers,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,CORNISH TWP|35,Legal Marijuana Now,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,FARM ISLAND TWP|40,constitution,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,FARM ISLAND TWP|40,Democratic-Farmer-Labor,267
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,FARM ISLAND TWP|40,american delta,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,FARM ISLAND TWP|40,libertarian,16
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,FARM ISLAND TWP|40,green,6
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,FARM ISLAND TWP|40,republican,432
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,FARM ISLAND TWP|40,,2
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,FARM ISLAND TWP|40,Independence,8
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,FARM ISLAND TWP|40,Socialist Workers,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,FARM ISLAND TWP|40,Legal Marijuana Now,2
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,FLEMING TWP|45,constitution,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,FLEMING TWP|45,Democratic-Farmer-Labor,78
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,FLEMING TWP|45,american delta,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,FLEMING TWP|45,libertarian,11
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,FLEMING TWP|45,green,3
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,FLEMING TWP|45,republican,144
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,FLEMING TWP|45,,1
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,FLEMING TWP|45,Independence,1
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,FLEMING TWP|45,Socialist Workers,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,FLEMING TWP|45,Legal Marijuana Now,1
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,GLEN TWP|50,constitution,1
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,GLEN TWP|50,Democratic-Farmer-Labor,105
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,GLEN TWP|50,american delta,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,GLEN TWP|50,libertarian,13
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,GLEN TWP|50,green,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,GLEN TWP|50,republican,174
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,GLEN TWP|50,,2
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,GLEN TWP|50,Independence,6
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,GLEN TWP|50,Socialist Workers,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,GLEN TWP|50,Legal Marijuana Now,2
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,HAUGEN TWP|55,constitution,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,HAUGEN TWP|55,Democratic-Farmer-Labor,38
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,HAUGEN TWP|55,american delta,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,HAUGEN TWP|55,libertarian,5
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,HAUGEN TWP|55,green,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,HAUGEN TWP|55,republican,61
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,HAUGEN TWP|55,,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,HAUGEN TWP|55,Independence,3
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,HAUGEN TWP|55,Socialist Workers,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,HAUGEN TWP|55,Legal Marijuana Now,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,HAZELTON TWP|60,constitution,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,HAZELTON TWP|60,Democratic-Farmer-Labor,189
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,HAZELTON TWP|60,american delta,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,HAZELTON TWP|60,libertarian,10
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,HAZELTON TWP|60,green,4
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,HAZELTON TWP|60,republican,329
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,HAZELTON TWP|60,,3
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,HAZELTON TWP|60,Independence,7
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,HAZELTON TWP|60,Socialist Workers,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,HAZELTON TWP|60,Legal Marijuana Now,1
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,HILL CITY|65,constitution,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,HILL CITY|65,Democratic-Farmer-Labor,97
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,HILL CITY|65,american delta,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,HILL CITY|65,libertarian,7
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,HILL CITY|65,green,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,HILL CITY|65,republican,204
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,HILL CITY|65,,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,HILL CITY|65,Independence,2
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,HILL CITY|65,Socialist Workers,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,HILL CITY|65,Legal Marijuana Now,3
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,HILL LAKE TWP|70,constitution,1
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,HILL LAKE TWP|70,Democratic-Farmer-Labor,78
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,HILL LAKE TWP|70,american delta,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,HILL LAKE TWP|70,libertarian,5
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,HILL LAKE TWP|70,green,2
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,HILL LAKE TWP|70,republican,126
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,HILL LAKE TWP|70,,1
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,HILL LAKE TWP|70,Independence,1
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,HILL LAKE TWP|70,Socialist Workers,1
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,HILL LAKE TWP|70,Legal Marijuana Now,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,IDUN TWP|75,constitution,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,IDUN TWP|75,Democratic-Farmer-Labor,27
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,IDUN TWP|75,american delta,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,IDUN TWP|75,libertarian,5
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,IDUN TWP|75,green,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,IDUN TWP|75,republican,79
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,IDUN TWP|75,,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,IDUN TWP|75,Independence,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,IDUN TWP|75,Socialist Workers,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,IDUN TWP|75,Legal Marijuana Now,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,JEVNE TWP|80,constitution,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,JEVNE TWP|80,Democratic-Farmer-Labor,43
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,JEVNE TWP|80,american delta,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,JEVNE TWP|80,libertarian,5
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,JEVNE TWP|80,green,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,JEVNE TWP|80,republican,121
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,JEVNE TWP|80,,1
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,JEVNE TWP|80,Independence,3
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,JEVNE TWP|80,Socialist Workers,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,JEVNE TWP|80,Legal Marijuana Now,1
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,KIMBERLY TWP|85,constitution,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,KIMBERLY TWP|85,Democratic-Farmer-Labor,44
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,KIMBERLY TWP|85,american delta,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,KIMBERLY TWP|85,libertarian,2
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,KIMBERLY TWP|85,green,1
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,KIMBERLY TWP|85,republican,71
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,KIMBERLY TWP|85,,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,KIMBERLY TWP|85,Independence,5
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,KIMBERLY TWP|85,Socialist Workers,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,KIMBERLY TWP|85,Legal Marijuana Now,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,LAKESIDE TWP|90,constitution,1
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,LAKESIDE TWP|90,Democratic-Farmer-Labor,87
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,LAKESIDE TWP|90,american delta,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,LAKESIDE TWP|90,libertarian,3
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,LAKESIDE TWP|90,green,4
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,LAKESIDE TWP|90,republican,175
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,LAKESIDE TWP|90,,2
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,LAKESIDE TWP|90,Independence,3
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,LAKESIDE TWP|90,Socialist Workers,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,LAKESIDE TWP|90,Legal Marijuana Now,1
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,LEE TWP|95,constitution,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,LEE TWP|95,Democratic-Farmer-Labor,7
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,LEE TWP|95,american delta,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,LEE TWP|95,libertarian,1
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,LEE TWP|95,green,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,LEE TWP|95,republican,22
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,LEE TWP|95,,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,LEE TWP|95,Independence,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,LEE TWP|95,Socialist Workers,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,LEE TWP|95,Legal Marijuana Now,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,LIBBY TWP E|100,constitution,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,LIBBY TWP E|100,Democratic-Farmer-Labor,5
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,LIBBY TWP E|100,american delta,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,LIBBY TWP E|100,libertarian,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,LIBBY TWP E|100,green,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,LIBBY TWP E|100,republican,15
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,LIBBY TWP E|100,,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,LIBBY TWP E|100,Independence,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,LIBBY TWP E|100,Socialist Workers,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,LIBBY TWP E|100,Legal Marijuana Now,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,LIBBY TWP W|105,constitution,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,LIBBY TWP W|105,Democratic-Farmer-Labor,8
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,LIBBY TWP W|105,american delta,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,LIBBY TWP W|105,libertarian,1
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,LIBBY TWP W|105,green,1
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,LIBBY TWP W|105,republican,6
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,LIBBY TWP W|105,,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,LIBBY TWP W|105,Independence,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,LIBBY TWP W|105,Socialist Workers,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,LIBBY TWP W|105,Legal Marijuana Now,1
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,LOGAN TWP|110,constitution,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,LOGAN TWP|110,Democratic-Farmer-Labor,36
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,LOGAN TWP|110,american delta,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,LOGAN TWP|110,libertarian,5
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,LOGAN TWP|110,green,2
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,LOGAN TWP|110,republican,72
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,LOGAN TWP|110,,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,LOGAN TWP|110,Independence,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,LOGAN TWP|110,Socialist Workers,1
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,LOGAN TWP|110,Legal Marijuana Now,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,MACVILLE TWP|130,constitution,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,MACVILLE TWP|130,Democratic-Farmer-Labor,37
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,MACVILLE TWP|130,american delta,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,MACVILLE TWP|130,libertarian,1
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,MACVILLE TWP|130,green,1
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,MACVILLE TWP|130,republican,57
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,MACVILLE TWP|130,,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,MACVILLE TWP|130,Independence,1
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,MACVILLE TWP|130,Socialist Workers,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,MACVILLE TWP|130,Legal Marijuana Now,1
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,MALMO TWP|135,constitution,2
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,MALMO TWP|135,Democratic-Farmer-Labor,77
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,MALMO TWP|135,american delta,1
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,MALMO TWP|135,libertarian,5
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,MALMO TWP|135,green,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,MALMO TWP|135,republican,127
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,MALMO TWP|135,,2
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,MALMO TWP|135,Independence,4
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,MALMO TWP|135,Socialist Workers,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,MALMO TWP|135,Legal Marijuana Now,1
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,MCGRATH|115,constitution,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,MCGRATH|115,Democratic-Farmer-Labor,4
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,MCGRATH|115,american delta,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,MCGRATH|115,libertarian,2
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,MCGRATH|115,green,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,MCGRATH|115,republican,16
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,MCGRATH|115,,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,MCGRATH|115,Independence,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,MCGRATH|115,Socialist Workers,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,MCGRATH|115,Legal Marijuana Now,4
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,MCGREGOR TWP|125,constitution,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,MCGREGOR TWP|125,Democratic-Farmer-Labor,10
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,MCGREGOR TWP|125,american delta,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,MCGREGOR TWP|125,libertarian,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,MCGREGOR TWP|125,green,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,MCGREGOR TWP|125,republican,36
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,MCGREGOR TWP|125,,1
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,MCGREGOR TWP|125,Independence,1
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,MCGREGOR TWP|125,Socialist Workers,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,MCGREGOR TWP|125,Legal Marijuana Now,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,MCGREGOR|120,constitution,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,MCGREGOR|120,Democratic-Farmer-Labor,62
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,MCGREGOR|120,american delta,0
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,MCGREGOR|120,libertarian,3
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,MCGREGOR|120,green,2
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,MCGREGOR|120,republican,74
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,MCGREGOR|120,,1
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,MCGREGOR|120,Independence,4
2016,Minnesota,Aitkin County,46.602446,-93.41976,Aitkin,MCGREGOR|120,Socialist Workers,0
